Jour,Âge,Sexe,cooling type,Building_type,Climate,Season,Tair,tr,Tout,vel,RH,clo,Met,thermal_sensation,thermal_preference,PMV_ISO,PMV_ASHRAE,aPMV,ePMV,PMV_Gagge,PMV_SET,TSENS,SET,PTS,aSET,eSET,aPTS,ePTS,PTS_SET,PET,PTS_PET,ATHB_PMV,DTS,TSV_3p
7/27/23 19:25,24,Female,Naturally ventilated,Multifamily housing,Cfb,Summer,26.9738940000000,27.2248530000000,21.6,0.057033000000000,47.8292160000000,0.53675,1.1,1,0.0,0.67,0.67,0.68,0.17,0.9,0.8,0.7,26.6,0.62,0.652324000000000,0.85377000,1.4157480000000,1.17771400000000,1.164,27.29,0.977000000000000,0.442,0.719072000000000,1.0
7/27/23 21:07,25,Male,Naturally ventilated,Multifamily housing,Cfb,Summer,27.1997050000000,27.5344470000000,21.6,0.057033000000000,48.8026720000000,0.3614,0.8,0,0.0,-0.74,-0.74,-0.73,-0.21,0.0,-0.1,0.0,25.2,0.27,0.275955000000000,0.371803000000000,0.970376000000000,0.809616000000000,0.828,26.74,0.812000000000000,0.161,-0.0560860000000000,0.0
7/27/23 21:08,24,Female,Naturally ventilated,Multifamily housing,Cfb,Summer,27.2007230000000,27.5391430000000,21.6,0.057033000000000,48.1500400000000,0.53675,0.9,0,0.0,0.21,0.21,0.21,0.04,0.7,0.6,0.6,26.4,0.570000000000000,0.597206000000000,0.784918000000000,1.35838300000000,1.14041400000000,1.116,27.1,0.920000000000000,0.277,0.44935800000000,0.0
7/28/23 8:23,24,Female,Naturally ventilated,Multifamily housing,Cfb,Summer,25.157030000000,24.9311460000000,21.9,0.211918000000000,63.733651000000,0.53675,1.1,0,0.0,-0.23,-0.21,-0.23,-0.07,0.3,0.3,0.2,24.3,0.0450000000000000,0.0451620000000000,0.0619670000000000,0.624255000000000,0.417519000000000,0.612,24.65,0.185,0.061,0.0521840000000000,0.0
7/28/23 8:28,25,Male,Naturally ventilated,Multifamily housing,Cfb,Summer,25.1648770000000,24.9728270000000,21.9,0.128753000000000,63.7713590000000,0.26955,1.2,0,0.0,-0.4,-0.4,-0.4,-0.12,-0.1,-0.1,0.0,22.7,-0.355,-0.345206000000000,-0.488852000000000,0.131814000000000,-0.0115070000000000,0.228,25.41,0.413000000000000,0.185,-0.282070000000000,0.0
7/28/23 10:28,24,Female,Naturally ventilated,Multifamily housing,Cfb,Summer,26.1865730000000,27.0187010000000,21.9,0.057033000000000,59.5835040000000,0.3614,1.2,1,-1.0,0.46,0.46,0.46,0.11,0.5,0.4,0.5,25.1,0.245,0.249893000000000,0.337377000,0.907471000000000,0.707773000000000,0.804,27.71,1.103,0.439,0.584424000000000,1.0
7/28/23 11:04,25,Male,Naturally ventilated,Multifamily housing,Cfb,Summer,26.6405420000000,26.6802450000000,21.9,0.357259000000000,57.2700290000000,0.26955,1.2,0,0.0,-1.07,-1.17,-1.05,-0.31,-0.3,-0.6,-0.1,21.1,-0.755,-0.712035000000000,-1.039672000,-0.322480000000000,-0.353519000000000,-0.156,23.85,-0.0550000000000000,0.092,-0.843452000000000,0.0
7/28/23 11:58,24,Female,Naturally ventilated,Multifamily housing,Cfb,Summer,26.9033140000000,27.3218380000000,21.9,1.077,56.8976350000000,0.3614,1.2,-1,1.0,-0.57,-0.82,-0.56,-0.17,-0.2,-0.5,0.0,22.2,-0.48,-0.462266000000000,-0.660984000000000,0.0193350000000000,-0.0359070000000000,0.108,24.31,0.0830000000000000,0.13,-1.15342900000000,-1.0
7/28/23 15:43,24,Female,Naturally ventilated,Multifamily housing,Cfb,Summer,27.4530500000000,27.5595470000000,21.9,0.357259000000000,57.6837340000000,0.3614,1.2,0,-1.0,0.23,-0.01,0.23,0.06,0.5,0.3,0.4,24.8,0.17,0.172342000000000,0.23409800,0.849519000000000,0.717687000000000,0.732,26.46,0.728,0.382,0.467845000000000,0.0
7/28/23 16:34,25,Male,Naturally ventilated,Multifamily housing,Cfb,Summer,27.3536160000000,27.7012750000000,21.9,0.057033000000000,55.5157380000000,0.5618,0.8,0,0.0,-0.08,-0.08,-0.08,-0.02,0.4,0.5,0.5,26.7,0.645,0.680057000000000,0.888197000000000,1.46160200000000,1.23516000000000,1.188,27.6,1.07,0.202,0.630334000000000,0.0
7/28/23 18:17,25,Male,Naturally ventilated,Multifamily housing,Cfb,Summer,27.6602340000000,28.0956790000000,21.9,0.057033000000000,54.2003340000000,0.26955,1.6,2,-1.0,1.17,1.17,1.2,0.3,0.6,0.4,0.7,25.6,0.37,0.381275000000000,0.50950800,1.11315200000000,0.954427000000000,0.924,30.25,1.865,0.681,0.308431000000000,1.0
7/28/23 18:19,24,Female,Naturally ventilated,Multifamily housing,Cfb,Summer,27.6693120000000,28.1097450000000,21.9,0.057033000000000,54.2832270000000,0.53675,1.0,1,-1.0,0.85,0.85,0.87,0.19,1.1,1.2,0.9,27.6,0.87,0.935014000000000,1.19803300,1.76991100000000,1.50958700000000,1.404,28.45,1.325,0.478,0.726923000000000,1.0
7/29/23 11:16,24,Female,Naturally ventilated,Multifamily housing,Cfb,Summer,25.5531510000000,25.6226970000000,22.7,0.057033000000000,60.6520940000000,0.3614,1.2,0,0.0,0.12,0.12,0.12,0.03,0.2,0.2,0.2,24.0,-0.0300000000000000,-0.0299280000000000,-0.0413110000000000,0.542878000000000,0.364502000000000,0.54,26.62,0.776,0.286,0.123296000000000,0.0
7/29/23 11:43,25,Male,Naturally ventilated,Multifamily housing,Cfb,Summer,26.1491260000000,26.4645310000000,22.7,0.057033000000000,60.1832110000000,0.26955,1.2,0,0.0,0.18,0.18,0.18,0.04,0.2,0.1,0.2,24.0,-0.0300000000000000,-0.0299280000000000,-0.0413110000000000,0.559866000000000,0.405908000000000,0.54,27.47,1.031,0.385,0.200365000000000,0.0
7/29/23 15:26,25,Male,Naturally ventilated,Multifamily housing,Cfb,Summer,27.3948960000000,27.5439840000000,22.7,0.057033000000000,57.5110180000000,0.4449,0.8,2,-1.0,-0.35,-0.35,-0.35,-0.1,0.2,0.2,0.4,25.9,0.445000000000000,0.461410000000000,0.612787000000000,1.20219800000000,1.01739300000000,0.996,27.61,1.073,0.178,0.0961750000000000,1.0
7/29/23 15:54,25,Male,Naturally ventilated,Multifamily housing,Cfb,Summer,27.5029930000000,27.898846000000,22.7,0.568,56.1185190000000,0.4449,0.8,1,0.0,-1.4,-1.39,-1.36,-0.41,-0.1,-0.4,-0.1,23.9,-0.0550000000000000,-0.0547590000000000,-0.0757380000000000,0.564390000000000,0.47230400000000,0.516,25.32,0.386,-0.085,-0.676356000000000,1.0
7/29/23 18:15,24,Female,Naturally ventilated,Multifamily housing,Cfb,Summer,27.9403700000000,28.170925000000,22.7,0.916,58.7950510000000,0.3614,1.2,0,0.0,0.03,-0.39,0.03,0.01,0.2,-0.1,0.2,23.5,-0.155,-0.153103000000000,-0.213443000,0.448512000000000,0.391263000000000,0.42,25.89,0.557,0.327,-0.183246000000000,0.0
7/29/23 18:15,25,Male,Naturally ventilated,Multifamily housing,Cfb,Summer,27.9403700000000,28.170925000000,22.7,0.568,58.7950510000000,0.26955,1.2,1,0.0,-0.02,-0.34,-0.02,-0.01,0.2,-0.1,0.2,23.5,-0.155,-0.153103000000000,-0.213443000,0.448512000000000,0.391263000000000,0.42,26.33,0.689000000000000,0.393,-1.17339700000000,1.0
7/29/23 21:44,25,Male,Naturally ventilated,Multifamily housing,Cfb,Summer,27.2209310000000,27.5838300000000,22.7,0.057033000000000,56.4142150000000,0.65365,1.3,1,-1.0,1.19,1.19,1.22,0.32,1.1,1.2,1.0,28.4,1.07,1.17005900000000,1.47344200,2.01915700000000,1.69333300000000,1.596,28.95,1.475,0.555,-0.244548000000000,1.0
7/30/23 10:17,25,Male,Naturally ventilated,Multifamily housing,Cfb,Summer,25.5593730000000,25.9777410000000,22.5,0.128753000000000,55.2038900000000,0.26955,1.2,0,0.0,-0.21,-0.21,-0.21,-0.06,0.1,-0.1,0.0,23.3,-0.205,-0.20169500000000,-0.282295000,0.326256000000000,0.176028000000000,0.372,25.49,0.437000000000000,0.236,-0.0822820000000000,0.0
7/30/23 13:24,25,Male,Naturally ventilated,Multifamily housing,Cfb,Summer,27.3413800000000,27.6656470000000,22.5,0.568,53.6922600000000,0.4449,0.8,-1,1.0,-1.55,-1.52,-1.5,-0.45,-0.2,-0.5,-0.1,23.6,-0.13,-0.128663000000000,-0.17901600,0.465634000000000,0.378304000000000,0.444,24.9,0.260000000000000,-0.122,-0.522427000000000,-1.0
7/30/23 17:40,25,Male,Naturally ventilated,Multifamily housing,Cfb,Summer,27.8251810000000,28.093526000000,22.5,0.568,52.3363360000000,0.26955,1.2,0,0.0,-0.13,-0.43,-0.13,-0.04,0.1,-0.3,0.1,23.3,-0.205,-0.20169500000000,-0.282295000,0.382707000000000,0.327905000000000,0.372,25.61,0.473,0.354,-1.25119100000000,0.0
7/30/23 21:21,25,Male,Naturally ventilated,Multifamily housing,Cfb,Summer,25.7032840000000,25.5326690000000,22.5,0.057033000000000,39.7572740000000,0.53675,0.8,0,0.0,-1.23,-1.23,-1.2,-0.36,-0.1,-0.2,-0.1,24.2,0.0200000000000000,0.0200320000000000,0.0275410000000000,0.609583000000000,0.429007000000000,0.588,24.2,0.0500000000000000,-0.157,-1.38883700000000,0.0
7/31/23 7:16,25,Male,Naturally ventilated,Multifamily housing,Cfb,Summer,25.4415970000000,25.5176380000000,22.1,0.128753000000000,44.6728100000000,0.3614,1.2,-1,1.0,-0.17,-0.17,-0.17,-0.05,0.1,0.0,0.1,23.5,-0.155,-0.153103000000000,-0.213443000,0.384773000000000,0.222025000000000,0.42,24.44,0.122,0.171,-1.22896100000000,-1.0
7/31/23 19:41,25,Male,Naturally ventilated,Multifamily housing,Cfb,Summer,27.334827,27.6592760000000,22.1,0.057,51.1725280000000,0.26955,1.2,1,-1.0,0.56,0.56,0.57,0.14,0.5,0.3,0.5,25.0,0.22,0.223937000000000,0.30295100,0.91020500000000,0.764357000000000,0.78,28.15,1.235,0.533,0.768454000000000,1.0
7/31/23 19:41,24,Female,Naturally ventilated,Multifamily housing,Cfb,Summer,27.334827,27.6592760000000,22.1,0.568,51.1725280000000,0.4783,1.6,2,-1.0,0.83,0.28,0.85,0.21,0.7,0.5,0.7,26.2,0.52,0.542548000000000,0.716065000000000,1.29772800000000,1.09564200000000,1.068,25.78,0.524,0.4,-0.713322000000000,1.0
8/1/23 9:10,25,Male,Naturally ventilated,Multifamily housing,Cfb,Summer,25.1440350000000,24.944170000000,22.1,0.128753000000000,41.286111000000,0.3614,1.2,0,0.0,-0.34,-0.34,-0.34,-0.1,0.0,-0.2,0.0,23.0,-0.28,-0.273871000000000,-0.38557400,0.222958000000000,0.0676640000000000,0.3,23.72,-0.0940000000000000,0.101,-0.463161000000000,0.0
8/1/23 12:09,24,Female,Naturally ventilated,Multifamily housing,Cfb,Summer,25.4542990000000,27.0841660000000,22.1,0.128753000000000,46.0637260000000,0.3614,1.2,0,0.0,0.09,0.09,0.09,0.02,0.3,0.1,0.3,24.3,0.0450000000000000,0.0451620000000000,0.0619670000000000,0.633345000000000,0.438484000000000,0.612,25.3,0.38,0.276,-0.95639800000000,0.0
8/1/23 12:11,25,Male,Naturally ventilated,Multifamily housing,Cfb,Summer,26.7164680000000,27.1111460000000,22.1,0.211918000000000,42.6443950000000,0.3614,1.2,-1,1.0,0.1,0.04,0.1,0.02,0.5,0.2,0.4,24.9,0.195000000000000,0.198087000000000,0.268525000000000,0.860150000000000,0.691844000000000,0.756000000000000,25.22,0.356000000000000,0.295,-0.065737000000000,-1.0
8/1/23 15:32,24,Female,Naturally ventilated,Multifamily housing,Cfb,Summer,27.2782580000000,28.7680820000000,22.1,0.057033000000000,49.9576010000000,0.3614,1.2,2,-1.0,0.87,0.87,0.89,0.22,0.8,0.6,0.7,26.2,0.52,0.542548000000000,0.716065000000000,1.29586900000000,1.09127600000000,1.068,28.61,1.373,0.596,0.886731000000000,1.0
8/1/23 17:03,25,Male,Naturally ventilated,Multifamily housing,Cfb,Summer,27.8920240000000,28.6039520000000,22.1,0.057033000000000,46.493789000000,0.3614,1.2,1,0.0,0.93,0.93,0.95,0.24,0.9,0.6,0.8,26.3,0.545,0.569820000000000,0.750492000,1.34844200000000,1.166439000000,1.092,28.64,1.382,0.618,0.110863000000000,1.0
8/1/23 18:00,25,Male,Naturally ventilated,Multifamily housing,Cfb,Summer,27.7862950000000,28.1376210000000,22.1,0.568,46.2278190000000,0.53675,0.8,-1,1.0,-0.98,-1.07,-0.96,-0.28,0.0,-0.4,-0.1,24.7,0.145,0.14670000000000,0.199672000000000,0.826688000000000,0.714006000000000,0.708,25.08,0.314000000000000,-0.054,-0.239942000000000,-1.0
8/2/23 8:13,25,Male,Naturally ventilated,Multifamily housing,Cfb,Summer,24.0480380000000,23.6803470000000,22.4,0.211918000000000,52.7848480000000,0.3614,1.2,-1,0.0,-0.93,-0.84,-0.91,-0.27,-0.3,-0.3,0.0,22.0,-0.53,-0.50846200000000,-0.72983600,-0.10839500000000,-0.269235000000000,0.0600000000000000,22.57,-0.439,-0.117,-0.705777000000000,-1.0
8/2/23 17:21,25,Male,Naturally ventilated,Multifamily housing,Cfb,Summer,27.2145130000000,27.5122510000000,22.4,0.057033000000000,47.6800060000000,0.53675,1.1,1,-1.0,0.76,0.76,0.77,0.19,0.9,0.9,0.8,26.8,0.67,0.707907000000000,0.92262300,1.48951200000000,1.25174800000000,1.212,27.59,1.067,0.461,0.418867000000000,1.0
8/2/23 19:36,25,Male,Naturally ventilated,Multifamily housing,Cfb,Summer,27.4333170000000,27.7837310000000,22.4,0.057033000000000,48.9225190000000,0.26955,1.75,2,-1.0,1.21,1.21,1.24,0.31,0.6,0.3,0.7,25.2,0.27,0.275955000000000,0.371803000000000,0.977281000000000,0.826826000000000,0.828,29.93,1.769,0.629,0.229345000000000,1.0
8/2/23 20:07,24,Female,Naturally ventilated,Multifamily housing,Cfb,Summer,27.6513840000000,28.0193070000000,22.4,0.129,49.3691910000000,0.65365,1.3,1,-1.0,1.15,1.15,1.18,0.31,1.1,1.2,1.1,28.4,1.07,1.17005900000000,1.47344200,2.03661400000000,1.72985800000000,1.596,28.15,1.235,0.539,0.59749900000000,1.0
8/3/23 10:45,25,Male,Naturally ventilated,Multifamily housing,Cfb,Summer,25.7629770000000,25.9285540000000,23.1,0.057033000000000,41.4184190000000,0.26955,1.2,0,0.0,-0.13,-0.13,-0.13,-0.04,0.0,-0.2,0.0,23.1,-0.255,-0.249907000000000,-0.351147000,0.269936000000000,0.135560000000000,0.324000000000000,25.48,0.434,0.246,-0.119160000000000,0.0
8/3/23 11:52,24,Female,Naturally ventilated,Multifamily housing,Cfb,Summer,24.891972000000,26.7550270000000,23.1,0.057033000000000,48.5587180000000,0.3614,1.2,0,0.0,0.08,0.08,0.08,0.02,0.2,0.1,0.2,24.0,-0.0300000000000000,-0.0299280000000000,-0.0413110000000000,0.523210000000000,0.318566000000000,0.54,25.91,0.563,0.255,0.113609000000000,0.0
8/3/23 20:46,25,Male,Naturally ventilated,Multifamily housing,Cfb,Summer,26.6163190000000,26.7656070000000,23.1,0.128753000000000,36.195687000000,0.7288,1.3,1,-1.0,0.84,0.84,0.86,0.22,0.9,0.8,0.9,27.3,0.795,0.848940000000000,1.094754000,1.63126000000000,1.34111400000000,1.332,26.0,0.59,0.319,0.750620000000000,1.0
8/3/23 20:46,26,Male,Naturally ventilated,Multifamily housing,Cfb,Summer,26.6163190000000,26.7656070000000,23.1,0.128753000000000,36.195687000000,0.6119,1.3,1,0.0,0.71,0.71,0.72,0.18,0.8,0.6,0.7,26.4,0.570000000000000,0.597206000000000,0.784918000000000,1.33827800000000,1.09491000000000,1.116,25.78,0.524,0.319,0.704752000000000,1.0
8/4/23 17:51,25,Male,Naturally ventilated,Multifamily housing,Cfb,Summer,24.2043030000000,24.4402000000000,22.8,0.128753000000000,43.6284240000000,0.6954,0.8,-1,0.0,-1.51,-1.51,-1.46,-0.44,-0.2,-0.2,-0.1,23.9,-0.0550000000000000,-0.0547590000000000,-0.0757380000000000,0.471155000000000,0.244277000000000,0.516,22.46,-0.472,-0.411,-1.26844600000000,-1.0
8/7/23 0:37,25,Male,Naturally ventilated,Multifamily housing,Cfb,Summer,22.8229980000000,23.1794110000000,19.9,0.057033000000000,42.1414890000000,0.48665,0.9,0,1.0,-1.87,-1.87,-1.8,-0.54,-0.4,-0.5,-0.3,21.4,-0.680000000000000,-0.644949000000000,-0.936393000000000,-0.317895000000000,-0.501966000000000,-0.0840000000000000,21.57,-0.739,-0.33,-1.1335910000000,0.0
8/7/23 20:57,25,Male,Naturally ventilated,Multifamily housing,Cfb,Summer,23.9442100000000,24.5352840000000,19.9,0.128753000000000,34.8355660000000,0.6954,0.8,-1,0.0,-1.64,-1.64,-1.58,-0.48,-0.2,-0.3,-0.1,23.7,-0.105,-0.104126000000000,-0.144590000000000,0.40190900000000,0.173453000000000,0.468,21.8,-0.67,-0.358,-1.23588900000000,-1.0
8/8/23 23:03,25,Male,Naturally ventilated,Multifamily housing,Cfb,Summer,24.0602400000000,24.3612880000000,19.4,0.128753000000000,41.0850790000000,0.48665,0.8,0,0.0,-2.27,-2.27,-2.16,-0.66,-0.5,-0.6,-0.3,22.4,-0.430000000000000,-0.415713000000000,-0.592131000000000,0.0119390000000000,-0.162622000000000,0.156,21.87,-0.649,-0.324,-1.67793800000000,0.0
8/9/23 23:21,25,Male,Naturally ventilated,Multifamily housing,Cfb,Summer,25.8322720000000,26.2474970000000,19.4,0.128753000000000,42.5900010000000,0.52005,1.2,1,-1.0,0.29,0.29,0.29,0.07,0.5,0.4,0.5,25.3,0.295,0.302123000000000,0.406229000,0.959457000000000,0.735960000000000,0.852,25.08,0.314000000000000,0.298,0.611127000000000,1.0
8/10/23 21:41,25,Male,Naturally ventilated,Multifamily housing,Cfb,Summer,26.9205570000000,27.4824070000000,20.1,0.057033000000000,48.1327940000000,0.48665,1.0,0,-1.0,0.44,0.44,0.44,0.1,0.8,0.7,0.6,26.2,0.52,0.542548000000000,0.716065000000000,1.28395900000000,1.06367500000000,1.068,27.11,0.923000000000000,0.401,-0.0470820000000000,0.0
8/12/23 0:12,25,Male,Naturally ventilated,Multifamily housing,Cfb,Summer,27.3551250000000,27.9054440000000,22.6,0.057033000000000,55.3176730000000,0.48665,0.8,1,-1.0,-0.21,-0.21,-0.21,-0.06,0.3,0.3,0.5,26.3,0.545,0.569820000000000,0.750492000,1.33096200000000,1.12482200000000,1.092,27.63,1.079,0.195,0.312430000000000,1.0
8/16/23 1:05,25,Male,Naturally ventilated,Multifamily housing,Cfb,Summer,27.7463210000000,27.8373150000000,25.7,0.128753000000000,54.1602850000000,0.48665,0.8,0,-1.0,-0.34,-0.34,-0.34,-0.1,0.4,0.4,0.5,26.5,0.595,0.624707000000000,0.819344000,1.40928300000000,1.21064700000000,1.14,27.06,0.908000000000000,0.06,0.394392000000000,0.0
8/17/23 0:12,25,Male,Naturally ventilated,Multifamily housing,Cfb,Summer,27.6102960000000,27.4392210000000,25.8,0.128753000000000,56.7587650000000,0.48665,0.8,2,-1.0,-0.44,-0.44,-0.44,-0.13,0.3,0.3,0.4,26.2,0.52,0.542548000000000,0.716065000000000,1.30668800000000,1.11689800000000,1.068,26.97,0.881000000000000,0.028,-0.651154000000000,1.0
8/17/23 20:50,25,Male,Naturally ventilated,Multifamily housing,Cfb,Summer,28.7800350000000,29.4433440000000,25.8,0.057033000000000,44.1845820000000,0.3113,1.6,3,-1.0,1.47,1.47,1.52,0.39,0.9,0.5,1.0,26.7,0.645,0.680057000000000,0.888197000000000,1.50869800000000,1.34772100000000,1.188,30.77,2.021,0.728,0.904466000000000,1.0
8/17/23 23:07,25,Male,Naturally ventilated,Multifamily housing,Cfb,Summer,28.8063590000000,29.2464710000000,25.8,0.057033000000000,40.982649000000,0.48665,0.8,1,-1.0,0.32,0.32,0.32,0.07,0.8,0.6,0.7,27.4,0.820000000000000,0.877508000000000,1.12918000,1.74334700000000,1.5466480000000,1.356,28.18,1.244,0.255,0.668639000000000,1.0
8/18/23 21:11,25,Male,Naturally ventilated,Multifamily housing,Cfb,Summer,29.481238000000,30.0543270000000,26.2,0.057033000000000,38.8417910000000,0.3113,1.6,1,-1.0,1.61,1.61,1.67,0.44,1.1,0.6,1.1,27.0,0.72,0.763961000000000,0.99147500,1.63099000000000,1.48812600000000,1.26,31.03,2.099,0.782,0.746148000000000,1.0
8/18/23 22:40,25,Male,Naturally ventilated,Multifamily housing,Cfb,Summer,29.5837500000000,30.1755430000000,26.2,0.057033000000000,39.0767840000000,0.48665,0.8,3,-1.0,0.71,0.71,0.72,0.16,1.1,0.8,0.9,28.2,1.02,1.11053100000000,1.40459000,2.04115300000000,1.83703900000000,1.548,29.02,1.496,0.364,0.980016000000000,1.0
8/19/23 15:05,25,Male,Naturally ventilated,Multifamily housing,Cfb,Summer,29.2591680000000,29.8654180000000,26.7,0.057033000000000,40.566473000000,0.6954,0.9,1,-1.0,1.22,1.22,1.25,0.28,1.5,1.4,1.2,29.2,1.27,1.41346800000000,1.74885200,2.37296700000000,2.09252000000000,1.788,29.34,1.592,0.43,1.37850400000000,1.0
8/19/23 22:47,25,Male,Naturally ventilated,Multifamily housing,Cfb,Summer,30.6340820000000,31.1338870000000,26.7,0.128753000000000,43.6381440000000,0.48665,0.8,2,-1.0,1.09,1.09,1.12,0.24,1.5,1.3,1.2,29.4,1.32,1.4756800000000,1.81770500,2.49508300000000,2.27055000000000,1.836,29.87,1.751,0.468,1.22405800000000,1.0
8/20/23 14:01,25,Male,Naturally ventilated,Multifamily housing,Cfb,Summer,29.5015030000000,29.7749390000000,27.2,0.523260000000000,57.8178500000000,0.48665,0.9,1,-1.0,0.57,0.15,0.58,0.12,0.9,0.5,0.6,26.5,0.595,0.624707000000000,0.819344000,1.46418800000000,1.34792500000000,1.14,28.27,1.271,0.291,0.533063000000000,1.0
8/20/23 21:26,25,Male,Naturally ventilated,Multifamily housing,Cfb,Summer,30.3536890000000,30.5893310000000,27.2,0.523260000000000,54.9688620000000,0.6954,0.9,2,-1.0,1.35,0.83,1.39,0.31,1.5,1.2,1.0,28.7,1.145,1.26033400000000,1.576721000,2.2404350000000,2.04514300000000,1.668,29.55,1.655,0.437,0.924902000000000,1.0
8/22/23 10:44,30,Female,Mixed Mode,Multifamily housing,Cfb,Summer,32.1476750000000,33.5932280000000,28.5,0.675,55.6907720000000,0.3614,1.2,3,-1.0,2.29,1.23,2.41,0.66,1.9,1.2,1.4,28.9,1.195,1.32118200000000,1.645574000,2.37117500000000,2.25782700000000,1.716,31.68,2.294,1.059,1.22768900000000,1.0
8/22/23 13:09,30,Male,Mixed Mode,Multifamily housing,Cfb,Summer,30.7150080000000,31.3072630000000,28.5,0.128753000000000,42.8331230000000,0.35305,1.2,1,-1.0,1.72,1.72,1.79,0.48,1.6,1.2,1.4,28.8,1.17,1.29069100000000,1.61114700,2.28786700000000,2.10496900000000,1.692,30.63,1.979,0.812,0.236387000000000,1.0
8/22/23 17:59,30,Female,Mixed Mode,Multifamily housing,Cfb,Summer,32.6144210000000,33.049829000000,28.5,0.91,45.2050920000000,0.18605,1.2,3,-1.0,2.1,0.6,2.2,0.57,1.4,0.1,1.0,26.1,0.495,0.51539000000000,0.681639000,1.41224700000000,1.47358700000000,1.044,29.4,1.61,1.028,0.993879000000000,1.0
8/22/23 21:14,30,Female,Mixed Mode,Multifamily housing,Cfb,Summer,29.3712850000000,30.1854150000000,28.5,0.057033000000000,35.4263510000000,0.3614,0.8,1,-1.0,0.41,0.41,0.41,0.09,0.8,0.4,0.8,27.4,0.820000000000000,0.877508000000000,1.12918000,1.76216400000000,1.59260900000000,1.356,28.4,1.31,0.266,0.513338000000000,1.0
8/22/23 21:18,30,Male,Mixed Mode,Multifamily housing,Cfb,Summer,29.3433750000000,30.1714490000000,28.5,0.057033000000000,35.3836270000000,0.48665,0.8,0,-1.0,0.6,0.6,0.61,0.13,1.0,0.7,0.9,28.0,0.97,1.05151800000000,1.33573800,1.96453800000000,1.76019200000000,1.5,28.55,1.355,0.262,0.574791000000000,0.0
8/23/23 8:09,30,Male,Mixed Mode,Multifamily housing,Cfb,Summer,30.7611740000000,31.6365400000000,29.3,0.675,48.468016000000,0.35305,1.2,1,-1.0,1.47,0.6,1.52,0.39,1.3,0.5,1.0,26.7,0.645,0.680057000000000,0.888197000000000,1.56782000000000,1.5040560000000,1.188,28.98,1.484,0.719,0.804440000000000,1.0
8/23/23 13:59,30,Male,Mixed Mode,Multifamily housing,Cfb,Summer,30.2089790000000,31.0449080000000,29.3,0.057033000000000,41.370405000000,0.5284,1.0,0,-1.0,1.73,1.73,1.8,0.42,1.8,1.6,1.4,29.6,1.37,1.53845000000000,1.88655700,2.54929400000000,2.29021600000000,1.884,30.67,1.991,0.636,0.817787000000000,0.0
8/23/23 20:38,30,Female,Mixed Mode,Multifamily housing,Cfb,Summer,29.0888130000000,30.1968070000000,29.3,0.057033000000000,37.2873880000000,0.3614,0.8,1,-1.0,0.36,0.36,0.36,0.08,0.8,0.4,0.7,27.3,0.795,0.848940000000000,1.094754000,1.71920000000000,1.54140700000000,1.332,28.4,1.31,0.229,0.910527000000000,1.0
8/23/23 20:39,30,Male,Mixed Mode,Multifamily housing,Cfb,Summer,29.0888130000000,30.1968070000000,29.3,0.057033000000000,37.2873880000000,0.5284,0.8,1,-1.0,0.63,0.63,0.64,0.14,1.1,0.8,0.9,28.1,0.995,1.08096100000000,1.370164000,1.98956800000000,1.7671680000000,1.524,28.63,1.379,0.229,1.16780900000000,1.0
8/24/23 8:22,30,Male,Mixed Mode,Multifamily housing,Cfb,Summer,30.789014000000,31.5796630000000,29.7,0.057,47.9581840000000,0.35305,1.2,2,-1.0,1.39,0.42,1.43,0.37,1.1,0.3,0.9,26.1,0.495,0.51539000000000,0.681639000,1.36638300000000,1.33336800000000,1.044,28.54,1.352,0.683,1.209495000000,1.0
8/24/23 8:41,30,Female,Mixed Mode,Multifamily housing,Cfb,Summer,31.3736840000000,32.1495740000000,29.7,0.91,48.4302620000000,0.23615,1.2,2,-1.0,1.51,0.36,1.56,0.39,1.1,0.1,0.8,25.6,0.37,0.381275000000000,0.50950800,1.21360800000000,1.23318600000000,0.924,28.73,1.409,0.797,0.560273000000000,1.0
8/24/23 10:22,30,Female,Mixed Mode,Multifamily housing,Cfb,Summer,31.3439610000000,31.6724110000000,29.7,0.41585600000000,50.7727910000000,0.23615,1.2,3,-1.0,1.66,0.89,1.72,0.45,1.4,0.7,1.1,27.2,0.77,0.82049300000000,1.06032800,1.75464600000000,1.69508600000000,1.308,30.06,1.808,0.833,1.00077900000000,1.0
8/24/23 16:30,30,Female,Mixed Mode,Multifamily housing,Cfb,Summer,32.8304600000000,33.0449260000000,29.7,0.41585600000000,46.0298530000000,0.23615,1.2,2,-1.0,2.32,1.34,2.44,0.67,1.9,0.9,1.4,28.4,1.07,1.17005900000000,1.47344200,2.21563700000000,2.16931800000000,1.596,31.23,2.159,1.062,0.81274200000000,1.0
8/24/23 19:07,30,Female,Mixed Mode,Multifamily housing,Cfb,Summer,31.5185330000000,31.9550830000000,29.7,0.416,51.1029540000000,0.3614,1.2,3,-1.0,1.81,0.85,1.88,0.5,1.5,0.8,1.1,27.5,0.845,0.906199000000000,1.163606000,1.86279500000000,1.7963740000000,1.38,30.05,1.805,0.84,1.37664000000000,1.0
